date,MU,HYNIX_USD,USDKRW,rMU,rHY,z,pos_leadlag_ls,pos_leadlag_lf,pos_meanrev,ret_leadlag_ls,ret_leadlag_lf,ret_meanrev,ret_buyhold,eq_leadlag_ls,eq_leadlag_lf,eq_meanrev,eq_buyhold
2024-03-19,93.25521087646484,117.88073382341507,1336.0899658203125,0.002342974643150697,-0.030335818731031416,-0.05075866947774415,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.030335818731031416,1.1656770636942229,1.0623918024406833,1.0555461310153647,1.36856490455719
2024-03-20,95.48739624023438,115.07802632150775,1337.02001953125,0.02365432455955041,-0.02406299497792297,-0.8825304202221786,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02406299497792297,1.1656770636942229,1.0623918024406833,1.0555461310153647,1.3356331341318686
2024-03-21,108.9796371459961,125.65431756820068,1330.1099853515625,0.1321667873677015,0.08792423721777887,-1.7835357310467699,0.0,0.0,0.0,0.0,0.0,-0.0,0.08792423721777887,1.1656770636942229,1.0623918024406833,1.0555461310153647,1.4530676586532045
2024-03-22,109.33678436279297,125.0767338665533,1334.6800537109375,0.0032718339090624937,-0.004607205370117384,-1.8308873833880452,1.0,1.0,0.0,-0.005107205370117385,-0.005107205370117385,-0.0,-0.004607205370117384,1.1597237115347012,1.0569659493220895,1.0555461310153647,1.4463730775331136
2024-03-25,116.20196533203125,123.95369940920911,1343.5999755859375,0.060896874119602096,-0.009019315877320189,-2.846478507003536,0.0,0.0,1.0,-0.0005,-0.0005,-0.0,-0.009019315877320189,1.159143849678934,1.0564374663474285,1.0555461310153647,1.4333277818703907
2024-03-26,117.8587417602539,129.6534055632588,1339.1300048828125,0.014157046006650909,0.044956674984239164,-2.2406661418303213,1.0,1.0,1.0,0.044456674984239164,0.044456674984239164,0.02844033445124592,0.044956674984239164,1.2106755310640902,1.1034031634300092,1.0855662160101602,1.4977654331058183
2024-03-27,118.30516052246094,132.64131329058125,1343.06005859375,0.003780588731879142,0.02278381350342773,-1.8692905519605458,0.0,0.0,1.0,-0.0005,-0.0005,0.018640230007868328,0.02278381350342773,1.2100701932985582,1.1028514618482943,1.105801419965361,1.531890241405582
2024-03-28,117.0688247680664,130.00914017031965,1349.800048828125,-0.010505384639984072,-0.020043835516909247,-1.8977477526220232,0.0,0.0,1.0,-0.0,-0.0,-0.008529772100890785,-0.020043835516909247,1.2100701932985582,1.1028514618482943,1.096369185864215,1.50118528537689
2024-04-01,123.43419647216797,135.78666918312496,1345.31005859375,0.052946184250313166,0.04348028824689365,-1.9933991839588268,0.0,0.0,1.0,0.0,0.0,-0.014549545403750107,0.04348028824689365,1.2100701932985582,1.1028514618482943,1.0804175126152111,1.5664572542970725
2024-04-02,121.89498901367188,135.3441060211435,1355.530029296875,-0.012548263690875139,-0.0032645763262983962,-1.767131012119445,1.0,1.0,1.0,-0.0037645763262983962,-0.0037645763262983962,0.01048851400299366,-0.0032645763262983962,1.2055147916957072,1.0986996933435966,1.0917494868253552,1.5613434350285358
2024-04-03,127.11833190917969,130.64870666360602,1350.72998046875,0.041958471678563924,-0.035308376234715944,-2.6292187371429945,0.0,0.0,1.0,-0.0005,-0.0005,-0.08129550762516946,-0.035308376234715944,1.2049120342998594,1.0981503434969249,1.0029951580943697,1.5062149335929444
2024-04-04,123.22564697265625,137.66480005453425,1344.8399658203125,-0.031101197054200114,0.0523096526027409,-1.4895932170153605,1.0,1.0,1.0,0.0518096526027409,0.0518096526027409,0.08639704373292323,0.0523096526027409,1.2673381082137969,1.1550451312990813,1.0896509746321592,1.5850045135142519
2024-04-05,122.71920013427734,133.2111854549015,1351.3599853515625,-0.004118383126622938,-0.032886015807855884,-1.7548316231794816,0.0,0.0,1.0,-0.0005,-0.0005,-0.028372204451447634,-0.032886015807855884,1.26670443915969,1.1544676087334318,1.0587351743991764,1.5328800300272993
2024-04-08,122.09358215332031,132.1518316106479,1350.27001953125,-0.005111002268709086,-0.00798422842485369,-1.7052705320019022,0.0,0.0,1.0,-0.0,-0.0,-0.002382491195990085,-0.00798422842485369,1.26670443915969,1.1544676087334318,1.0562127471672853,1.5206411657196648
2024-04-09,121.77581024169922,133.00261462063844,1354.219970703125,-0.0026060842514965543,0.006417285787925664,-1.5382198943512808,0.0,0.0,1.0,0.0,0.0,0.009273594278050955,0.006417285787925664,1.26670443915969,1.1544676087334318,1.0660076356558201,1.5303995546609723
2024-04-11,126.621826171875,136.04375397536788,1363.760009765625,0.03902316420504537,0.02260776757194094,-1.6915791519555925,0.0,0.0,1.0,0.0,0.0,-0.02016222160489279,0.02260776757194094,1.26670443915969,1.1544676087334318,1.0445145534732196,1.5649984720849495
2024-04-12,121.66658782958984,134.9180127876473,1367.8399658203125,-0.039920480533699454,-0.008309273136967832,-1.2547389738969994,1.0,1.0,1.0,-0.008809273136967832,-0.008809273136967832,0.03544418856052248,-0.008309273136967832,1.2555456937713227,1.144297588240317,1.0815365242607344,1.5519944723214583
2024-04-15,120.52460479736328,134.33801180612056,1379.6099853515625,-0.009430495661526095,-0.004308181252325127,-1.151504131446266,-1.0,0.0,1.0,0.0033081812523251273,-0.0005,0.006027787283089019,-0.004308181252325127,1.2596992664968947,1.1437254394461969,1.0880557963678694,1.5453081988320907
2024-04-16,120.92180633544922,127.09985130798916,1387.6700439453125,0.0032901867916947936,-0.05538609170030728,-1.7148084629585785,0.0,0.0,1.0,-0.0005,-0.0,-0.05899218711407574,-0.05538609170030728,1.2590694168636463,1.1437254394461969,1.0238690052379813,1.4597196172263398
