time,BNB,ETH,BTC
2023-08-11,239.505151665328,1846.58541788428,29399.784739626
2023-08-12,240.205799455623,1848.60640794857,29415.733902104
2023-08-13,240.039426631084,1838.95695002922,29286.1176110462
2023-08-14,240.274986246627,1843.84205055523,29408.9717127411
2023-08-15,236.730293697,1827.12240327294,29167.59721654
2023-08-16,231.75546267572,1806.94174839275,28754.2924079486
2023-08-17,219.213989057698,1688.89880537697,26660.5627264757
2023-08-18,216.008266115511,1660.65438603156,26037.3658474576
2023-08-19,216.929814560525,1668.86229748685,26093.981808007
2023-08-20,216.476501442103,1683.56179661017,26176.4721642315
2023-08-21,210.750527451068,1667.28708883694,26128.9050160725
2023-08-22,210.699223177074,1631.88740853302,25978.2096914085
2023-08-23,216.412900668565,1678.89443424898,26452.1935882525
2023-08-24,218.167931692662,1656.64010169491,26126.7943331385
2023-08-25,218.156177652381,1652.96844623027,26040.881255114
2023-08-26,216.249369304197,1645.92842226768,26006.1740800701
2023-08-27,218.21874053761,1656.75394593805,26086.3612594974
2023-08-28,218.676692032746,1652.81391934541,26103.2765730567
2023-08-29,226.642171498863,1726.95467679719,27672.2221306254
2023-08-30,223.743102910073,1705.04314114553,27298.997779661
2023-08-31,216.429942398292,1645.67690531853,25954.8665935126
2023-09-01,213.470609659177,1628.75344476914,25802.7885298071
2023-09-02,214.313826752612,1636.88336528346,25868.2960976037
2023-09-03,214.292622549028,1635.56472647575,25962.5475689655
2023-09-04,215.002804286796,1627.41772355348,25799.5256870251
2023-09-05,214.459880970599,1632.72254324956,25782.3622200468
2023-09-06,215.060688479225,1632.395921391,25754.7902676797
2023-09-07,216.730706425632,1646.08132933957,26210.6045637054
2023-09-08,214.523426019449,1636.38499357101,25904.6982127411
2023-09-09,214.192766124306,1634.67623524255,25894.6205976037
2023-09-10,212.3156426523,1617.41718790181,25831.4647802455
2023-09-11,205.850516054639,1549.35964874342,25135.0393781414
2023-09-12,211.295018173544,1594.0094345412,25859.7018068381
2023-09-13,212.574799172487,1607.7192194623,26226.8667524839
2023-09-14,212.408690205812,1627.52328755114,26556.056943308
2023-09-15,214.347413372189,1643.92288106371,26672.6160818235
2023-09-16,214.881352870038,1634.72032933957,26555.6361031561
2023-09-17,216.326058497632,1620.58054354179,26502.4321189363
2023-09-18,215.97497816444,1637.64761016949,26764.6319064874
2023-09-19,217.174362163839,1643.48128784337,27215.0504848042
2023-09-20,214.139681206951,1622.66867942724,27133.4037235535
2023-09-21,210.737670081908,1584.68828667446,26571.5952919345
2023-09-22,211.102975533496,1593.62554763296,26581.1476116306
2023-09-23,210.399397529253,1592.93375365284,26575.776386616
2023-09-24,208.303608240796,1581.2407817066,26286.6410488019
2023-09-25,209.881573356303,1587.55197077732,26288.8095005845
2023-09-26,212.199459587313,1592.03694038574,26194.5378880772
2023-09-27,211.808788749927,1596.47206604325,26336.0825973115
2023-09-28,215.152401734734,1652.89402893045,27033.4254415546
2023-09-29,215.166856699041,1667.55800642899,26911.2514739918
2023-09-30,214.696528980734,1671.13527235535,26977.6933126826
2023-10-01,217.946176803562,1731.54860958504,27950.1453594389
2023-10-02,214.728110019259,1663.19262887201,27565.8892954413
2023-10-03,213.465093685135,1656.90272647575,27439.1422393337
2023-10-04,213.490315669694,1648.97039859731,27797.251176505
2023-10-05,210.743226478754,1613.01122939801,27426.3450926359
2023-10-06,213.474031619755,1645.72665341905,27941.9633760959
2023-10-07,212.323236241701,1635.14589070719,27972.7515704266
2023-10-08,211.441316780065,1632.99003798948,27936.3261157218
2023-10-09,205.607068130471,1579.55456808884,27591.3467618352
2023-10-10,208.593046303172,1568.32793717125,27419.7971803039
2023-10-11,206.399019439457,1565.31241496201,26828.1725710111
2023-10-12,205.152072478567,1538.10105201636,26741.3405990649
2023-10-13,205.916843084607,1550.26081034483,26842.4467703098
2023-10-14,206.568659983842,1555.66229076563,26861.9892375804
2023-10-15,209.663555154697,1556.29597632963,27130.3067092344
2023-10-16,214.896554178999,1600.99388457043,28506.7936741671
2023-10-17,211.561897544784,1565.29439362946,28433.2051522501
2023-10-18,210.51889968193,1563.40930859147,28328.0750195792
2023-10-19,210.927903179787,1566.42841876096,28690.358041204
2023-10-20,212.427630725648,1605.57386294565,29704.9853673291
2023-10-21,214.28809349463,1628.75319929866,29922.5464044418
2023-10-22,217.638721759802,1663.03004091175,29984.1593196961
2023-10-23,228.049558058776,1763.06074313267,32954.1690482174
2023-10-24,225.435773933218,1784.6231823495,33880.9566537113
2023-10-25,222.130078975396,1786.28815692577,34488.6589210988
2023-10-26,223.252418145249,1804.61282933957,34181.4922521917
2023-10-27,224.427143957332,1780.84673845704,33896.938528346
2023-10-28,225.631967197043,1776.20995675044,34091.5890327294
2023-10-29,227.270141007036,1797.71945149036,34574.3377206312
2023-10-30,228.226036477907,1809.38564757452,34495.1050207481
2023-10-31,226.291768940955,1813.54269783752,34636.4264736996
2023-11-01,227.686636501889,1846.08104295733,35431.9794532437
2023-11-02,231.404254634795,1799.2211244886,34882.9173366452
2023-11-03,230.474114847085,1832.61355727645,34708.2218804792
2023-11-04,237.676141920247,1859.52932407949,35091.0763062537
2023-11-05,244.575619277864,1896.54958766803,35105.0420265926
2023-11-06,253.790251125498,1898.86499298656,35017.7151484512
2023-11-07,246.210801619543,1886.19089158387,35418.4768901227
2023-11-08,247.167739203676,1892.6552150789,35797.8946090006
2023-11-09,250.340548248971,2115.80718468732,36675.3264333723
2023-11-10,251.288635846293,2080.74105844535,37367.4943722969
2023-11-11,251.052250564466,2046.32508503799,36979.9312405026
2023-11-12,247.481649839354,2044.94616014027,37053.3410514319
2023-11-13,241.541829868587,2062.53573699591,36543.2680870836
2023-11-14,242.409398502557,1982.44437434249,35590.6835645821
2023-11-15,253.174527996973,2056.27591466978,37840.5534894798
2023-11-16,242.323990817974,1959.63886236119,36160.4044509059
2023-11-17,244.563270001045,1958.85209994155,36569.7120534775
2023-11-18,244.802946117355,1962.39401081239,36577.4249617183
2023-11-19,246.590557452219,2009.78161805961,37442.7285119813
2023-11-20,254.101545168359,2024.27034190532,37516.0503708358
2023-11-21,227.357302075444,1945.5181244886,36035.0330862069
2023-11-22,235.98253607534,2064.39985739334,37403.0347168323
2023-11-23,233.690038645096,2063.22440122735,37311.7192156634
2023-11-24,232.743864699394,2079.30062361192,37718.7841630625
2023-11-25,234.059959948651,2084.53667621274,37800.1260932203
2023-11-26,232.048873469449,2065.37363062537,37482.7055260082
2023-11-27,227.330954104956,2027.24106779661,37229.2452197545
2023-11-28,229.694641122355,2049.73816247808,37828.4655911748
2023-11-29,227.323118320966,2028.84542109877,37846.8531227352
2023-11-30,227.650553364241,2051.0453308007,37712.7114789597
2023-12-01,228.449874985503,2086.10865020456,38703.5536820573
2023-12-02,229.224894741032,2164.74958825248,39462.2799272355
2023-12-03,228.023265605888,2193.55490765634,39978.2226104617
2023-12-04,232.87482620909,2238.0204748685,41910.2994815897
2023-12-05,231.156443232468,2291.50846785506,44067.0054763296
2023-12-06,229.759012300181,2231.62348100526,43745.8343907072
2023-12-07,232.761599316047,2354.39729836353,43282.6182261835
2023-12-08,238.940417530822,2359.29733576856,44205.0522089421
2023-12-09,237.878325982255,2341.9603766803,43740.0063927528
2023-12-10,239.547078598343,2351.04702162478,43732.7120900059
2023-12-11,245.78100942813,2221.86452425482,41209.8947904734
2023-12-12,255.37547436741,2201.24024839275,41467.2735698422
2023-12-13,252.539219922366,2260.86859175921,42939.0607583285
2023-12-14,253.646326029336,2319.55548042081,43033.1371560491
2023-12-15,244.603795812731,2221.4636277031,41978.0970195792
2023-12-16,244.093297128451,2224.69860870836,42203.2140450029
2023-12-17,239.300529129204,2200.06795558153,41428.6657855056
2023-12-18,240.992715971377,2215.89467299825,42635.7331911163
2023-12-19,252.273781632703,2176.07665926359,42271.863025716
2023-12-20,260.00954659152,2195.89209263589,43605.1555549386
2023-12-21,270.949256001795,2237.71803623612,43870.2382340736
2023-12-22,271.692907960825,2326.30142402104,44009.5016551724
2023-12-23,271.434558465075,2311.02396814728,43768.8067518995
2023-12-24,264.805369614402,2268.21977440094,43097.8093258329
2023-12-25,267.140728038958,2274.25886966686,43623.7504029807
2023-12-26,296.704325920852,2229.44579982466,42491.1229079486
2023-12-27,321.744648368465,2378.56683167738,43436.9594269433
2023-12-28,324.178371674797,2351.43687638808,42670.6797180012
2023-12-29,312.676005282328,2295.94371127995,41998.6033442431
2023-12-30,317.118592672435,2293.75403945061,42204.4917744009
2023-12-31,311.99128379874,2279.07572355348,42217.1587913501
2024-01-01,314.356641071169,2347.43826125073,44049.4735534775
2024-01-02,311.855661960006,2357.63096084161,44941.160493571
2024-01-03,315.763481097225,2207.34334979544,42773.6515423729
2024-01-04,323.096074747652,2272.18009088253,44250.7452670953
2024-01-05,317.502448647726,2267.64338778492,44146.3222022209
2024-01-06,307.041492171747,2238.93393980129,43917.9798147282
2024-01-07,302.015578831274,2218.46866306254,43844.195949737
2024-01-08,304.747272099104,2332.30309205143,46981.3242995324
2024-01-09,300.941961139562,2339.66153652835,46084.005795149
2024-01-10,306.127481498696,2590.84570981882,46818.1592764465
2024-01-11,308.474992673241,2618.69897837522,46380.8708082992
2024-01-12,296.51137371157,2519.14196843951,42817.4305356517
2024-01-13,302.454394558502,2580.01773290473,42846.9544699006
2024-01-14,300.727142794154,2479.10104091175,41888.1513068381
2024-01-15,317.387914563717,2512.73806808884,42528.9192489772
2024-01-16,315.40815533687,2590.58586411455,43171.4472241379
2024-01-17,309.050869390585,2524.52326651081,42689.304327294
2024-01-18,313.471777302646,2466.73101315021,41261.9076177674
2024-01-19,313.841376396374,2490.05942811222,41606.8535330216
2024-01-20,316.480203254832,2469.73605902981,41668.6904102864
2024-01-21,318.553617785509,2454.59006867329,41537.1123562244
2024-01-22,305.331635130376,2312.20573436587,39577.0998603156
2024-01-23,298.039586002169,2238.99027849211,39737.3143617767
2024-01-24,293.301178333518,2233.65031472823,40101.8568980129
2024-01-25,291.846040219713,2218.09818790181,39917.6611461134
2024-01-26,301.935450959159,2266.88314348334,41860.7310458796
2024-01-27,305.779545808701,2266.63358649912,42125.3014155465
2024-01-28,304.655588532683,2255.09584307423,41983.0202744009
2024-01-29,310.373563532762,2314.929449737,43218.3470821157
2024-01-30,307.682330404853,2348.3221987142,42950.0541277031
2024-01-31,300.293682923471,2284.19509848042,42589.4708059614
2024-02-01,299.739289022805,2300.17150613676,43020.3596548802
2024-02-02,301.060455589356,2306.20428988895,43155.3852030976
2024-02-03,299.742188251445,2294.85958562244,42982.3789979544
2024-02-04,304.677491167493,2287.55248538866,42576.2913050847
2024-02-05,300.642105563604,2296.7951823495,42619.2742738165
2024-02-06,302.869241747334,2374.23775832846,43102.7062632963
2024-02-07,307.782338014905,2424.69836703682,44253.0314731151
2024-02-08,319.421116017087,2421.88923232028,45332.09157218
2024-02-09,323.672440941311,2490.79084073641,47176.9665137347
2024-02-10,323.13786850746,2500.52634102864,47792.8972156634
2024-02-11,320.590807791947,2504.4711899474,48200.7986057861
2024-02-12,327.792999220333,2654.8437238457,49989.80371654
2024-02-13,324.821980530901,2638.38654091175,49628.0941528346
2024-02-14,334.094607150376,2779.39197662186,51844.2929193454
2024-02-15,354.597423528785,2825.4183603156,51939.1472919345
2024-02-16,360.522695589975,2802.71410578609,52157.3123977206
2024-02-17,352.864802750168,2786.64820397429,51674.8158521333
2024-02-18,350.613750094735,2877.23226680304,52148.0645365283
2024-02-19,352.15664618445,2948.52049386324,51804.8051537113
2024-02-20,355.393580115177,3014.12615604909,52308.0531712449
2024-02-21,377.70105204297,2965.02309906487,51744.321808007
2024-02-22,381.977885476745,2972.48551987142,51292.3252574518
2024-02-23,375.227989300979,2923.20721975453,50789.1431759205
2024-02-24,381.983123093671,2990.13751957919,51578.2349164231
2024-02-25,388.690040576209,3111.73178638223,51746.4789669784
2024-02-26,401.622418509106,3175.87239129164,54551.8259184687
2024-02-27,395.489858148014,3244.34883255406,57049.888220339
2024-02-28,415.58614095665,3376.60128696669,62460.740619813
2024-02-29,400.128392562529,3350.23638281707,61394.7818515488
2024-03-01,407.837137702655,3438.18769988311,62524.401817066
2024-03-02,410.751415987993,3420.33950701344,62049.6145637054
2024-03-03,414.361512416043,3482.48343074226,62991.4422913501
2024-03-04,419.118551625627,3630.73033343074,68091.8388243717
2024-03-05,395.325378600472,3552.95023524255,63950.524329924
2024-03-06,428.812734866953,3820.764292519,66103.7215400351
2024-03-07,474.388881541657,3868.68848305085,67070.3791484512
2024-03-08,484.874608878876,3895.41697779077,68343.7149552893
2024-03-09,489.801311886055,3914.19767445938,68502.5053392753
2024-03-10,527.198952896463,3872.30338077148,68882.2513395675
2024-03-11,522.781761961135,4072.90353009936,72198.0875341905
2024-03-12,538.208422091115,3971.09591408533,71432.7283018702
2024-03-13,625.328072527378,4004.5978722969,73081.5759053185
2024-03-14,604.235812128593,3882.89582524839,71505.2729076563
2024-03-15,621.656440856666,3736.92063383986,69424.9141753361
2024-03-16,575.940938132607,3519.47903243717,65433.6819006429
2024-03-17,569.233326439892,3638.45260432496,68285.0891691993
2024-03-18,555.377245830233,3529.94917767387,67770.8865245471
2024-03-19,506.46807750901,3165.8325338983,61969.3075394506
2024-03-20,557.074915269232,3519.0726811806,67848.1076396844
2024-03-21,553.037629018089,3489.54293863238,65454.7357232612
2024-03-22,548.811901671438,3316.85662302747,63486.4849997078
2024-03-23,554.857287261072,3354.71804412624,64361.2429047341
2024-03-24,568.967474292732,3455.31273378142,67289.5658310929
2024-03-25,587.499157747807,3595.95377440094,70042.0204237288
2024-03-26,580.550785274218,3593.26549181765,70071.0472144945
2024-03-27,574.001905678476,3498.33240648743,69267.8879815897
2024-03-28,584.024130203731,3566.1563798948,70826.8968714202
2024-03-29,615.733156539077,3516.30310140269,69917.0430070134
2024-03-30,601.513435590668,3506.18175686733,69663.0119073641
2024-03-31,606.494149275264,3644.72632057276,71227.4517939801
2024-04-01,578.154175151585,3510.49059088252,69791.6277305669
2024-04-02,552.573922117783,3283.00576212741,65533.7548351841
2024-04-03,563.473323908132,3317.26652045587,66130.2162393337
2024-04-04,584.948577853234,3327.80180274693,68438.135024547
2024-04-05,579.52792326697,3323.68147399182,67904.9094766219
2024-04-06,587.100831836471,3368.21936294565,69136.0710783168
2024-04-07,584.002116638928,3447.5169082408,69392.6830108124
2024-04-08,587.622430799345,3700.18461426067,71712.7972840444
2024-04-09,580.463374369236,3499.24437755699,69074.5418638223
2024-04-10,609.211371282982,3541.31580829924,70579.4456767972
2024-04-11,604.978776719864,3504.10413237873,70046.5536057861
2024-04-12,594.76486405024,3234.93164260666,67098.113691993
2024-04-13,558.639955778368,3030.38006370544,64551.6482875512
2024-04-14,568.394860477298,3158.85037901812,65648.8099602572
2024-04-15,552.857923815629,3103.08803565167,63393.325166277
2024-04-16,538.160614136544,3088.46737171245,63784.8203340152
2024-04-17,535.045986949287,2984.85811309176,61324.2184286967
2024-04-18,551.663292364689,3067.80594067797,63510.14500263
2024-04-19,554.85384278119,3055.9694956166,63762.6310300994
2024-04-20,571.027948473517,3155.52894243133,64907.9928366452
2024-04-21,579.395502887102,3147.65961542957,64968.192619813
2024-04-22,605.301700584815,3205.79751431911,66944.5960911748
2024-04-23,606.687759637159,3217.77177995324,66385.3002919345
2024-04-24,607.586505900676,3133.02161046172,64189.9679064874
2024-04-25,614.088830030634,3158.31867445938,64515.3874725307
2024-04-26,597.893628818226,3129.83962390415,63777.4715002922
2024-04-27,595.606404465702,3253.06380333138,63429.3099649328
2024-04-28,599.302340988929,3262.86946580947,62978.5770049678
2024-04-29,594.236275954438,3220.45092109877,63908.3888766803
2024-04-30,577.941431188413,3012.4375447107,60636.3261633548
2024-05-01,560.661415469848,2970.35463997662,58141.7772799532
2024-05-02,560.882306848894,2988.55618001169,59170.1088936295
2024-05-03,587.485286608556,3107.4065829924,62983.6554783752
2024-05-04,586.063074561848,3116.85577060199,63881.1305429573
2024-05-05,591.9142187003,3138.82202250146,64067.5959918177
2024-05-06,588.572485063579,3067.52578550555,63228.1031341321
2024-05-07,578.228066827274,3014.6582182934,62396.999720339
2024-05-08,587.530425772139,2970.40599883109,61079.27442782
2024-05-09,595.804019107887,3034.47790239626,62998.4903381064
2024-05-10,585.968433626183,2910.85627527762,60896.6418880772
2024-05-11,592.116911842055,2911.31118176505,60843.5729240211
2024-05-12,593.9642708558,2930.52381063705,61431.2746879018
2024-05-13,591.951507449144,2948.49537142022,62886.9394491526
2024-05-14,566.142725815049,2881.04924284044,61555.5670046756
2024-05-15,582.667378894323,3028.85788924606,66281.5322542373
2024-05-16,569.053091870654,2941.34486236119,65269.2603246639
2024-05-17,580.804146584463,3092.48875365283,66956.4409476914
2024-05-18,579.76531536214,3122.58925452952,66977.6006914085
2024-05-19,574.487721613792,3070.15583752192,66259.4704260666
2024-05-20,599.696820794012,3661.91130683811,71202.2025902981
2024-05-21,618.777394947002,3796.88597720631,70217.2546914085
2024-05-22,614.067630100808,3740.96768877849,69074.9141350088
2024-05-23,597.315531284724,3766.94141028638,67758.7306586791
2024-05-24,600.659404429438,3728.02142022209,68608.998279661
2024-05-25,602.071346873788,3748.06725365284,69282.7925976037
2024-05-26,599.759085774227,3824.52689099942,68445.0069532437
2024-05-27,603.024163532117,3887.71309000584,69347.815260374
2024-05-28,601.361236742794,3844.94370251315,68342.8204488603
2024-05-29,595.452613310642,3769.94606195208,67584.2632402104
2024-05-30,595.050708543931,3747.58575832846,68375.4760260082
2024-05-31,593.260814475901,3755.48389596727,67377.7626122151
2024-06-01,600.721498214457,3813.36246522501,67714.3526399766
2024-06-02,603.130626659167,3781.31107510228,67805.4855742256
2024-06-03,627.031542533197,3767.48563822326,68833.3028351841
2024-06-04,684.203051082885,3812.18925131502,70554.0894330801
2024-06-05,698.223089494417,3863.33180479252,71087.4433158971
2024-06-06,710.120691386023,3811.85764231444,70788.5013755114
2024-06-07,683.111291304174,3679.91953915839,69338.1573240795
2024-06-08,682.497007894472,3680.01974547049,69310.1092618352
2024-06-09,673.201461081441,3705.6370295149,69644.0190894214
2024-06-10,622.757149864651,3666.16929456458,69465.9362478083
2024-06-11,601.831800775456,3497.70045324372,67368.263506429
2024-06-12,618.813086084662,3560.79752922268,68213.8346838106
2024-06-13,599.447035071879,3470.07002191701,66783.4902767388
2024-06-14,602.800595844001,3479.90397691409,65982.1865195792
2024-06-15,608.169769119697,3567.76231297487,66204.904308007
2024-06-16,610.137935705399,3619.69397223846,66622.5999336645
2024-06-17,604.479741287701,3509.52888807715,66483.8785260082
2024-06-18,587.917486349179,3477.65919520748,65112.1230020456
2024-06-19,598.212676910581,3557.56530420807,64878.7141525424
2024-06-20,586.855031672593,3512.66682817066,64897.7011542957
2024-06-21,586.07058657621,3518.29662799532,64086.0489228521
2024-06-22,590.45863868704,3496.20113588545,64258.135506429
2024-06-23,577.184759936964,3419.96013325541,63345.0218760959
2024-06-24,566.575937620943,3347.67256312098,60258.9554374635
2024-06-25,577.244225781314,3392.701764173,61739.6658477498
2024-06-26,572.22362753578,3368.95722998247,60794.4760584454
2024-06-27,580.247094682338,3443.80289129164,61569.9234275278
2024-06-28,566.490654549968,3372.74825394506,60303.3147364115
2024-06-29,569.141095390096,3373.51496990064,60889.3298430742
2024-06-30,582.155605042323,3437.88873202805,62763.2796861485
2024-07-01,576.669657550589,3437.63577878434,62835.3997647575
2024-07-02,579.082888237682,3418.16105698422,62028.6170385739
2024-07-03,556.740282783111,3294.66166656926,60216.3920859147
2024-07-04,516.045361577616,3080.69562215079,57418.2420213326
2024-07-05,498.338191836935,2986.23631122151,56720.9881256575
2024-07-06,528.302312615352,3067.92395236704,58259.221773232
2024-07-07,491.807529058946,2932.87202893045,56112.5725587376
2024-07-08,510.692148008101,3020.46501139684,56691.9149061952
2024-07-09,516.345836989361,3064.17542840444,57981.4320967271
2024-07-10,524.231115436717,3101.14742080655,57722.0113527177
2024-07-11,524.478260379274,3096.83160753945,57307.712738457
2024-07-12,533.396277953847,3130.37477936879,57859.1202819988
2024-07-13,533.045147040239,3181.85794126242,59329.0372016365
2024-07-14,545.959794346665,3256.67111513735,61015.0339412624
2024-07-15,585.537365160033,3487.98836323787,64734.7611697837
2024-07-16,576.420186524114,3446.72606838106,65118.8266583869
2024-07-17,569.275238747008,3394.09970572764,64201.3707805377
2024-07-18,572.271143538438,3431.12034132087,63984.3022022209
2024-07-19,593.736082391571,3507.49268585623,66755.7833828171
2024-07-20,593.740071448584,3520.56696551724,67185.4978112215
2024-07-21,601.547126475591,3530.48212887201,68056.6201215663
2024-07-22,590.175790403937,3441.93899883109,67535.1976738749
2024-07-23,582.240613323947,3482.72823085915,65916.4081616014
2024-07-24,573.274787830986,3331.71999532437,65353.3857784921
2024-07-25,571.100110573023,3173.71819579193,65722.0611917007
2024-07-26,581.323191724961,3278.93203009936,67912.2433091759
2024-07-27,582.394425994274,3254.27405669199,68077.3730812391
2024-07-28,584.180936490828,3270.68860987726,68170.6691309176
2024-07-29,575.056634053594,3323.15159877265,66867.167277031
2024-07-30,585.692028717039,3276.18640619521,66186.9146861484
2024-07-31,576.689465874518,3231.75860724722,64690.6340385739
2024-08-01,574.551902750434,3203.2800251315,65178.0554891876
2024-08-02,542.937761397675,2985.00033752192,61506.7698877849
2024-08-03,529.358933288578,2904.77563267095,60688.2444272355
2024-08-04,498.293538506055,2698.46006575102,58306.2644786675
2024-08-05,467.069421251382,2434.27117241379,54343.6276773816
2024-08-06,484.817756711115,2458.63231122151,56047.4712866744
2024-08-07,475.046225820041,2346.30540765634,55129.7410376973
2024-08-08,517.972786865808,2686.68575102279,61908.7896724138
2024-08-09,508.399105865279,2592.96081472823,60720.9407594974
2024-08-10,523.326428883934,2606.88256078317,60871.5550727645
2024-08-11,504.287091803941,2559.00334541204,58836.1043722969
2024-08-12,518.912265814338,2728.85513383986,59394.1629538282
2024-08-13,523.609494068294,2702.50437317358,60536.2457846289
2024-08-14,524.255662568663,2666.7787238457,58840.6466797195
2024-08-15,520.29872285143,2573.75496990064,57644.1876879018
2024-08-16,519.926358597817,2594.49798275862,58927.2765087668
2024-08-17,542.188891982597,2612.18551811806,59414.6743351841
2024-08-18,532.945196383348,2624.79728404442,58793.2061458212
2024-08-19,559.606638039301,2631.95879164231,59411.5190169492
2024-08-20,571.590879709029,2578.04840677966,59123.3002662186
2024-08-21,569.383759290449,2628.34121654003,61133.0256493279
2024-08-22,584.171601122518,2623.24894301578,60394.4737749854
2024-08-23,592.65050433137,2766.0674465225,64106.8029152543
2024-08-24,580.094106267792,2762.00674167154,64023.226703682
2024-08-25,575.542591360458,2758.14644067797,64498.0183413209
2024-08-26,549.446671562779,2686.35025511397,62983.4427729398
2024-08-27,534.350845712663,2461.3474126242,59548.0076215663
2024-08-28,537.185310468199,2529.46513705435,59100.7747548217
2024-08-29,536.613762522091,2527.16763500877,59339.7909947399
2024-08-30,535.396294730619,2526.79224634717,59142.9399640561
2024-08-31,532.622301256847,2513.39798889538,58959.926273232
2024-09-01,511.934702751587,2425.94320368206,57349.0807180012
2024-09-02,526.556019765334,2538.60750350672,59159.0238877849
2024-09-03,520.30592419401,2439.80527352425,57637.7754444769
2024-09-04,508.789398331778,2452.92774605494,58033.3989704851
2024-09-05,501.834415463032,2367.16648305085,56112.9529400935
2024-09-06,486.285744189178,2220.58200146113,53838.9534623028
2024-09-07,492.525900421795,2269.68727060199,54066.4399248977
2024-09-08,503.388648242765,2300.06839947399,54859.2584082408
2024-09-09,519.40541003732,2362.04203156049,57135.7814371712
2024-09-10,518.121528915141,2389.51632524839,57664.4998214494
2024-09-11,530.054600282586,2342.307735827,57409.1950663355
2024-09-12,543.643208885565,2362.33115809468,58124.6418065459
2024-09-13,556.956363542482,2442.77219959088,60536.8814503215
2024-09-14,553.540935008025,2417.18522063121,60007.1702507306
2024-09-15,554.253318437224,2319.29052425482,59129.9197536528
2024-09-16,533.660730277327,2295.19158971362,58227.46421654
2024-09-17,545.341161847354,2337.065764173,60238.2177255991
2024-09-18,558.177034932348,2358.79472209234,61306.2337317358
2024-09-19,565.830287751258,2468.43390606955,62994.6096528346
2024-09-20,568.173143251859,2554.7331440678,63153.9518270018
2024-09-21,589.345316103708,2604.74345555231,63367.7296078317
2024-09-22,587.684299925484,2581.10804656926,63571.9521729983
2024-09-23,604.71359638415,2647.93771518995,63336.0126347165
2024-09-24,606.998562727674,2655.48809611338,64342.7891113384
2024-09-25,586.212915105259,2574.79220370544,63059.6269167154
2024-09-26,595.759225769816,2629.70874305085,65057.7861461134
2024-09-27,608.133447221162,2698.19885336645,65767.7132542373
2024-09-28,600.634535486099,2674.69768520748,65770.5276478667
2024-09-29,596.067257018055,2656.30026287259,65617.7610689655
2024-09-30,567.412318287019,2596.25469104617,63260.0425482174
2024-10-01,547.95592038544,2449.82723258913,60858.2487086499
2024-10-02,542.925068145466,2368.07953022209,60686.0993135593
2024-10-03,544.335912540026,2349.50757675044,60765.2367498539
2024-10-04,555.264419206283,2415.12854195208,62052.5100496785
2024-10-05,562.780580677714,2414.33166548802,62030.4538977206
2024-10-06,570.142605297144,2438.50270520748,62789.8814555815
2024-10-07,566.255190255271,2426.58129005845,62416.508829924
2024-10-08,580.26484807595,2439.58985277615,62126.3273769725
2024-10-09,570.21061605272,2367.17415046172,60615.2581917008
2024-10-10,562.096167559227,2382.12349206897,60221.1172869667
2024-10-11,573.088785882156,2437.69309236119,62462.539962595
2024-10-12,576.588462859851,2478.24114976622,63202.8806992987
2024-10-13,571.310759093333,2465.13859485681,62759.431113384
2024-10-14,589.154541054846,2630.9286433197,66089.7587410871
2024-10-15,593.518775597633,2600.52300350088,66933.974833723
2024-10-16,601.155804840711,2611.98719444185,67662.9534038574
2024-10-17,591.88399964719,2603.24426974869,67337.9075482174
2024-10-18,599.608186392382,2641.44743767972,68390.5375625365
2024-10-19,597.882951298306,2649.70135015196,68357.8982963179
2024-10-20,605.43102370807,2746.1167819813,69012.3532089421
2024-10-21,599.181889240232,2667.32642119229,67440.4625058445
2024-10-22,593.55291542428,2623.28308167154,67425.7553211572
2024-10-23,584.310966601758,2521.68281196376,66647.2866642315
2024-10-24,593.664017131469,2532.13962009936,68130.9948369374
2024-10-25,571.304699221401,2415.20924174167,66261.5376861485
2024-10-26,582.78696207931,2480.57950252484,67023.3399611338
2024-10-27,588.968483287669,2508.49473361192,68000.1475008767
2024-10-28,600.398730383067,2566.18526073057,69862.5205470485
2024-10-29,605.409294413599,2635.21967112799,72678.7866201052
2024-10-30,596.521270612891,2660.86723967855,72450.2843819404
2024-10-31,576.398197616661,2517.78620227937,70367.0819576271
2024-11-01,572.633784000674,2512.4960977031,69483.5830303916
2024-11-02,567.580637105058,2488.87335008767,69241.6794865576
2024-11-03,557.517790418672,2454.59679184687,68742.7546227352
2024-11-04,552.013608949409,2396.6696369024,67779.0969795441
2024-11-05,564.759560678915,2428.97334286967,69538.0241729982
2024-11-06,592.230760762597,2722.98460712741,75696.0366192285
2024-11-07,598.162606247424,2891.87561452952,75972.2955546464
2024-11-08,597.537901111893,2960.26662137931,76507.4474012273
2024-11-09,625.06466293405,3139.9864959322,76799.2527469316
2024-11-10,628.006142025419,3187.53665137931,80409.2865666277
2024-11-11,653.272018397811,3370.23970491526,88859.998448568
2024-11-12,628.079375577929,3255.13258195208,88048.7488877849
2024-11-13,620.515272195135,3190.90423042081,90369.3819693162
2024-11-14,620.843345604545,3056.41021270018,87204.2569827586
2024-11-15,619.179166798432,3097.45939781999,91139.0844427236
2024-11-16,622.404859830145,3134.3861396201,90567.6957568673
2024-11-17,617.098558659801,3070.19103244594,89732.9704292811
2024-11-18,616.825328820688,3188.88800258329,90587.6965534775
2024-11-19,616.075231114932,3111.79278153127,92254.1385800701
